col name	mean importance	std importance	description	min positive	max positive	mean positive	min negative	max negative	mean negative
PREV_CHANNEL_TYPE_Car dealer_MEAN	0.0	0.0	(Previous Application) MEAN, Through which channel we acquired the client on the previous application	0.0	0.5	0.0	0.0	0.5	0.0
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN	0.0	0.0	(Previous Application) MEAN, Through which channel we acquired the client on the previous application	0.0	1.0	0.04	0.0	1.0	0.03
PREV_NAME_PRODUCT_TYPE_nan_MEAN	0.0	0.0	(Previous Application) MEAN, Was the previous application x-sell o walk-in	0.0	0.0	0.0	0.0	0.0	0.0
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN	0.0	0.0	(Previous Application) MEAN, Was the previous application x-sell o walk-in	0.0	1.0	0.17	0.0	1.0	0.19
FLAG_DOCUMENT_18	0.0	0.0	(Application) Did client provide document 18	0.0	1.0	0.01	0.0	1.0	0.01
FLAG_DOCUMENT_19	0.0	0.0	(Application) Did client provide document 19	0.0	1.0	0.0	0.0	1.0	0.0
PREV_PRODUCT_COMBINATION_Cash_MEAN	0.0	0.0	(Previous Application) MEAN, Detailed product combination of the previous application	0.0	0.8	0.12	0.0	1.0	0.11
PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN	0.0	0.0	(Previous Application) MEAN, Detailed product combination of the previous application	0.0	1.0	0.02	0.0	1.0	0.01
COMMONAREA_MEDI	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.01	0.0	1.0	0.01
NONLIVINGAPARTMENTS_MEDI	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.0	0.0	1.0	0.0
FLAG_DOCUMENT_4	0.0	0.0	(Application) Did client provide document 4	0.0	0.0	0.0	0.0	1.0	0.0
FLAG_DOCUMENT_2	0.0	0.0	(Application) Did client provide document 2	0.0	0.0	0.0	0.0	0.0	0.0
APPROVED_AMT_DOWN_PAYMENT_MIN	0.0	0.0	(Previous Application) MIN, Down payment on the previous application	0.0	203890.5	3163.77	0.0	450000.0	3795.19
DEF_60_CNT_SOCIAL_CIRCLE	0.0	0.0	(Application) How many observation of client's social surroundings defaulted on 60 (days past due) DPD	0.0	5.0	0.17	0.0	5.0	0.1
DEF_30_CNT_SOCIAL_CIRCLE	0.0	0.0	(Application) How many observation of client's social surroundings defaulted on 30 DPD (days past due) 	0.0	5.0	0.22	0.0	5.0	0.14
NONLIVINGAREA_MEDI	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.01	0.0	1.0	0.01
LIVINGAREA_MEDI	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.05	0.0	1.0	0.05
PREV_PRODUCT_COMBINATION_Cash Street: middle_MEAN	0.0	0.0	(Previous Application) MEAN, Detailed product combination of the previous application	0.0	1.0	0.02	0.0	1.0	0.02
LIVINGAPARTMENTS_MEDI	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	0.85	0.03	0.0	1.0	0.03
FLOORSMIN_MEDI	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.06	0.0	1.0	0.08
FLOORSMAX_MEDI	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.09	0.0	1.0	0.12
REG_CITY_NOT_WORK_CITY	0.0	0.0	(Application) Flag if client's permanent address does not match work address (1=different, 0=same, at city level)	0.0	1.0	0.3	0.0	1.0	0.23
ELEVATORS_MEDI	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.03	0.0	1.0	0.04
APPROVED_DAYS_DECISION_MEAN	0.0	0.0	(Previous Application) MEAN, Relative to current application when was the decision about previous application made	-2881.0	0.0	-895.23	-2922.0	0.0	-976.95
FLAG_DOCUMENT_5	0.0	0.0	(Application) Did client provide document 5	0.0	1.0	0.01	0.0	1.0	0.02
FLAG_DOCUMENT_6	0.0	0.0	(Application) Did client provide document 6	0.0	1.0	0.07	0.0	1.0	0.09
FLAG_DOCUMENT_7	0.0	0.0	(Application) Did client provide document 7	0.0	0.0	0.0	0.0	1.0	0.0
FLAG_DOCUMENT_8	0.0	0.0	(Application) Did client provide document 8	0.0	1.0	0.08	0.0	1.0	0.08
FLAG_DOCUMENT_9	0.0	0.0	(Application) Did client provide document 9	0.0	1.0	0.0	0.0	1.0	0.0
FLAG_DOCUMENT_10	0.0	0.0	(Application) Did client provide document 10	0.0	0.0	0.0	0.0	0.0	0.0
PREV_PRODUCT_COMBINATION_nan_MEAN	0.0	0.0	(Previous Application) MEAN, Detailed product combination of the previous application	0.0	0.17	0.0	0.0	0.5	0.0
PREV_PRODUCT_COMBINATION_POS others without interest_MEAN	0.0	0.0	(Previous Application) MEAN, Detailed product combination of the previous application	0.0	1.0	0.0	0.0	1.0	0.0
PREV_PRODUCT_COMBINATION_POS other with interest_MEAN	0.0	0.0	(Previous Application) MEAN, Detailed product combination of the previous application	0.0	1.0	0.02	0.0	1.0	0.02
PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN	0.0	0.0	(Previous Application) MEAN, Detailed product combination of the previous application	0.0	1.0	0.02	0.0	1.0	0.02
PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN	0.0	0.0	(Previous Application) MEAN, Detailed product combination of the previous application	0.0	1.0	0.01	0.0	1.0	0.01
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN	0.0	0.0	(Previous Application) MEAN, Detailed product combination of the previous application	0.0	1.0	0.07	0.0	1.0	0.09
PREV_PRODUCT_COMBINATION_POS household without interest_MEAN	0.0	0.0	(Previous Application) MEAN, Detailed product combination of the previous application	0.0	1.0	0.05	0.0	1.0	0.06
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN	0.0	0.0	(Previous Application) MEAN, Detailed product combination of the previous application	0.0	1.0	0.19	0.0	1.0	0.19
PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN	0.0	0.0	(Previous Application) MEAN, Detailed product combination of the previous application	0.0	1.0	0.05	0.0	1.0	0.06
PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN	0.0	0.0	(Previous Application) MEAN, Detailed product combination of the previous application	0.0	1.0	0.03	0.0	1.0	0.05
PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN	0.0	0.0	(Previous Application) MEAN, Detailed product combination of the previous application	0.0	0.71	0.04	0.0	1.0	0.03
APPROVED_RATE_DOWN_PAYMENT_MEAN	0.0	0.0	(Previous Application) MEAN, Down payment rate normalized on previous credit	0.0	0.6	0.06	0.0	0.85	0.08
REGION_RATING_CLIENT	0.0	0.0	(Application) Our rating of the region where client lives (1,2,3)	1.0	3.0	2.16	1.0	3.0	2.04
REG_CITY_NOT_LIVE_CITY	0.0	0.0	(Application) Flag if client's permanent address does not match contact address (1=different, 0=same, at city level)	0.0	1.0	0.11	0.0	1.0	0.08
CC_CNT_DRAWINGS_ATM_CURRENT_VAR	0.0	0.0	(Credit Card Balance) Number of drawings at ATM during this month on the previous credit	0.0	93.5	0.72	0.0	144.0	0.34
CC_CNT_INSTALMENT_MATURE_CUM_VAR	0.0	0.0	(Credit Card Balance) Term of previous credit (can change over time)	0.0	767.04	15.59	0.0	776.0	17.9
CC_SK_DPD_MIN	0.0	0.0	(Credit Card Balance) MIN, DPD (days past due) during the month of previous credit	0.0	0.0	0.0	0.0	0.0	0.0
CC_SK_DPD_MAX	0.0	0.0	(Credit Card Balance) MAX, DPD (days past due) during the month of previous credit	0.0	1066.0	1.36	0.0	2406.0	5.68
CC_SK_DPD_MEAN	0.0	0.0	(Credit Card Balance) MEAN, DPD (days past due) during the month of previous credit	0.0	200.68	0.2	0.0	1003.22	1.48
CC_SK_DPD_SUM	0.0	0.0	(Credit Card Balance) SUM, DPD (days past due) during the month of previous credit	0.0	19265.0	17.38	0.0	96309.0	120.93
CC_SK_DPD_VAR	0.0	0.0	(Credit Card Balance) DPD (days past due) during the month of previous credit	0.0	105377.17	91.65	0.0	619389.23	768.64
CC_SK_DPD_DEF_MIN	0.0	0.0	(Credit Card Balance) MIN, DPD (days past due) during the month of previous credit	0.0	0.0	0.0	0.0	0.0	0.0
CC_SK_DPD_DEF_MAX	0.0	0.0	(Credit Card Balance) MAX, DPD (days past due) during the month of previous credit	0.0	18.0	0.09	0.0	62.0	0.14
CC_SK_DPD_DEF_MEAN	0.0	0.0	(Credit Card Balance) MEAN, DPD (days past due) during the month of previous credit	0.0	1.33	0.0	0.0	2.75	0.01
CC_SK_DPD_DEF_SUM	0.0	0.0	(Credit Card Balance) SUM, DPD (days past due) during the month of previous credit	0.0	18.0	0.18	0.0	173.0	0.41
CC_SK_DPD_DEF_VAR	0.0	0.0	(Credit Card Balance) DPD (days past due) during the month of previous credit	0.0	9.7	0.03	0.0	69.77	0.06
CC_NAME_CONTRACT_STATUS_Active_MIN	0.0	0.0	(Credit Card Balance) MIN, Contract status during the month	0.0	1.0	0.25	0.0	1.0	0.23
CC_NAME_CONTRACT_STATUS_Active_MAX	0.0	0.0	(Credit Card Balance) MAX, Contract status during the month	0.0	1.0	0.3	0.0	1.0	0.28
CC_NAME_CONTRACT_STATUS_Active_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Contract status during the month	0.0	1.0	0.29	0.0	1.0	0.27
CC_NAME_CONTRACT_STATUS_Active_SUM	0.0	0.0	(Credit Card Balance) SUM, Contract status during the month	0.0	96.0	9.31	0.0	96.0	10.12
CC_CNT_INSTALMENT_MATURE_CUM_SUM	0.0	0.0	(Credit Card Balance) SUM, Term of previous credit (can change over time)	0.0	4858.0	166.8	0.0	6920.0	201.91
CC_CNT_INSTALMENT_MATURE_CUM_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Term of previous credit (can change over time)	0.0	50.6	2.73	0.0	72.08	2.81
CC_CNT_INSTALMENT_MATURE_CUM_MAX	0.0	0.0	(Credit Card Balance) MAX, Term of previous credit (can change over time)	0.0	98.0	4.55	0.0	119.0	4.43
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Number of other drawings during this month on the previous credit	0.0	0.75	0.0	0.0	0.67	0.0
CC_CNT_DRAWINGS_CURRENT_MAX	0.0	0.0	(Credit Card Balance) MAX, Number of drawings during this month on the previous credit	0.0	99.0	3.17	0.0	142.0	1.66
CC_CNT_DRAWINGS_CURRENT_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Number of drawings during this month on the previous credit	0.0	54.67	0.78	0.0	55.0	0.35
CC_CNT_DRAWINGS_CURRENT_SUM	0.0	0.0	(Credit Card Balance) SUM, Number of drawings during this month on the previous credit	0.0	496.0	10.78	0.0	1002.0	6.32
FLAG_OWN_REALTY	0.0	0.0	(Application) Flag if client owns a house or flat	0.0	1.0	0.32	0.0	1.0	0.3
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN	0.0	0.0	(Credit Card Balance) MIN, Number of other drawings during this month on the previous credit	0.0	0.0	0.0	0.0	0.0	0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX	0.0	0.0	(Credit Card Balance) MAX, Number of other drawings during this month on the previous credit	0.0	3.0	0.04	0.0	5.0	0.02
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM	0.0	0.0	(Credit Card Balance) SUM, Number of other drawings during this month on the previous credit	0.0	6.0	0.06	0.0	9.0	0.03
CC_CNT_INSTALMENT_MATURE_CUM_MIN	0.0	0.0	(Credit Card Balance) MIN, Term of previous credit (can change over time)	0.0	12.0	0.17	0.0	26.0	0.23
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR	0.0	0.0	(Credit Card Balance) Number of other drawings during this month on the previous credit	0.0	1.36	0.0	0.0	1.6	0.0
CC_CNT_DRAWINGS_POS_CURRENT_MIN	0.0	0.0	(Credit Card Balance) MIN, Number of drawings for goods during this month on the previous credit	0.0	15.0	0.05	0.0	44.0	0.03
CC_CNT_DRAWINGS_POS_CURRENT_MAX	0.0	0.0	(Credit Card Balance) MAX, Number of drawings for goods during this month on the previous credit	0.0	97.0	2.3	0.0	140.0	1.05
CC_CNT_DRAWINGS_POS_CURRENT_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Number of drawings for goods during this month on the previous credit	0.0	53.83	0.62	0.0	55.0	0.28
CC_CNT_DRAWINGS_POS_CURRENT_SUM	0.0	0.0	(Credit Card Balance) SUM, Number of drawings for goods during this month on the previous credit	0.0	458.0	7.34	0.0	1001.0	3.81
CC_CNT_DRAWINGS_POS_CURRENT_VAR	0.0	0.0	(Credit Card Balance) Number of drawings for goods during this month on the previous credit	0.0	1353.37	7.29	0.0	2294.27	2.58
CC_NAME_CONTRACT_STATUS_Active_VAR	0.0	0.0	(Credit Card Balance) Contract status during the month	0.0	0.29	0.01	0.0	0.5	0.01
CC_NAME_CONTRACT_STATUS_Approved_MIN	0.0	0.0	(Credit Card Balance) MIN, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_Approved_MAX	0.0	0.0	(Credit Card Balance) MAX, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_Signed_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Contract status during the month	0.0	0.25	0.0	0.0	1.0	0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_MAX	0.0	0.0	(Credit Card Balance) MAX, Contract status during the month	0.0	1.0	0.0	0.0	1.0	0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Contract status during the month	0.0	0.01	0.0	0.0	0.01	0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_SUM	0.0	0.0	(Credit Card Balance) SUM, Contract status during the month	0.0	1.0	0.0	0.0	1.0	0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_VAR	0.0	0.0	(Credit Card Balance) Contract status during the month	0.0	0.01	0.0	0.0	0.01	0.0
CC_NAME_CONTRACT_STATUS_Signed_MIN	0.0	0.0	(Credit Card Balance) MIN, Contract status during the month	0.0	0.0	0.0	0.0	1.0	0.0
CC_NAME_CONTRACT_STATUS_Signed_MAX	0.0	0.0	(Credit Card Balance) MAX, Contract status during the month	0.0	1.0	0.02	0.0	1.0	0.01
CC_NAME_CONTRACT_STATUS_Signed_SUM	0.0	0.0	(Credit Card Balance) SUM, Contract status during the month	0.0	3.0	0.02	0.0	56.0	0.04
CC_NAME_CONTRACT_STATUS_Refused_VAR	0.0	0.0	(Credit Card Balance) Contract status during the month	0.0	0.0	0.0	0.0	0.01	0.0
CC_NAME_CONTRACT_STATUS_Signed_VAR	0.0	0.0	(Credit Card Balance) Contract status during the month	0.0	0.25	0.0	0.0	0.5	0.0
CC_NAME_CONTRACT_STATUS_nan_MIN	0.0	0.0	(Credit Card Balance) MIN, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_nan_MAX	0.0	0.0	(Credit Card Balance) MAX, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_nan_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_nan_SUM	0.0	0.0	(Credit Card Balance) SUM, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_nan_VAR	0.0	0.0	(Credit Card Balance) Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_MIN	0.0	0.0	(Credit Card Balance) MIN, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_Refused_SUM	0.0	0.0	(Credit Card Balance) SUM, Contract status during the month	0.0	0.0	0.0	0.0	1.0	0.0
CC_NAME_CONTRACT_STATUS_Approved_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_Completed_VAR	0.0	0.0	(Credit Card Balance) Contract status during the month	0.0	0.29	0.01	0.0	0.5	0.01
CC_NAME_CONTRACT_STATUS_Approved_SUM	0.0	0.0	(Credit Card Balance) SUM, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_Approved_VAR	0.0	0.0	(Credit Card Balance) Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_Completed_MIN	0.0	0.0	(Credit Card Balance) MIN, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_Completed_MAX	0.0	0.0	(Credit Card Balance) MAX, Contract status during the month	0.0	1.0	0.03	0.0	1.0	0.04
CC_NAME_CONTRACT_STATUS_Completed_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Contract status during the month	0.0	0.62	0.01	0.0	0.96	0.01
CC_NAME_CONTRACT_STATUS_Completed_SUM	0.0	0.0	(Credit Card Balance) SUM, Contract status during the month	0.0	29.0	0.29	0.0	41.0	0.32
CC_NAME_CONTRACT_STATUS_Demand_MIN	0.0	0.0	(Credit Card Balance) MIN, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_Refused_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Contract status during the month	0.0	0.0	0.0	0.0	0.01	0.0
CC_NAME_CONTRACT_STATUS_Demand_MAX	0.0	0.0	(Credit Card Balance) MAX, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_Demand_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_Demand_SUM	0.0	0.0	(Credit Card Balance) SUM, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_Demand_VAR	0.0	0.0	(Credit Card Balance) Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_Refused_MIN	0.0	0.0	(Credit Card Balance) MIN, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
CC_NAME_CONTRACT_STATUS_Refused_MAX	0.0	0.0	(Credit Card Balance) MAX, Contract status during the month	0.0	0.0	0.0	0.0	1.0	0.0
CC_CNT_DRAWINGS_CURRENT_MIN	0.0	0.0	(Credit Card Balance) MIN, Number of drawings during this month on the previous credit	0.0	7.0	0.04	0.0	24.0	0.02
CC_CNT_DRAWINGS_ATM_CURRENT_SUM	0.0	0.0	(Credit Card Balance) SUM, Number of drawings at ATM during this month on the previous credit	0.0	90.0	3.38	0.0	139.0	2.48
LIVE_REGION_NOT_WORK_REGION	0.0	0.0	(Application) Flag if client's contact address does not match work address (1=different, 0=same, at region level)	0.0	1.0	0.04	0.0	1.0	0.04
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Number of drawings at ATM during this month on the previous credit	0.0	6.0	0.2	0.0	6.38	0.1
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM	0.0	0.0	(Credit Card Balance) SUM, Credit amount of the loan	0.0	22320000.0	1598922.06	0.0	32850000.0	1583851.26
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR	0.0	0.0	(Credit Card Balance) Credit amount of the loan	0.0	211026315789.47	2536806339.61	0.0	216964285714.29	1673937005.66
CC_AMT_DRAWINGS_ATM_CURRENT_MIN	0.0	0.0	(Credit Card Balance) MIN, Amount drawing at ATM during the month of the previous credit	0.0	45000.0	51.55	0.0	153000.0	93.25
CC_AMT_DRAWINGS_ATM_CURRENT_MAX	0.0	0.0	(Credit Card Balance) MAX, Amount drawing at ATM during the month of the previous credit	0.0	765000.0	28828.07	0.0	1350000.0	19984.85
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Amount drawing at ATM during the month of the previous credit	0.0	99847.06	3852.69	0.0	270000.0	2229.97
CC_AMT_DRAWINGS_ATM_CURRENT_SUM	0.0	0.0	(Credit Card Balance) SUM, Amount drawing at ATM during the month of the previous credit	0.0	2271979.08	66728.86	0.0	8384850.0	49111.66
CC_AMT_DRAWINGS_ATM_CURRENT_VAR	0.0	0.0	(Credit Card Balance) Amount drawing at ATM during the month of the previous credit	0.0	53164321709.56	484619479.62	0.0	364500000000.0	315282575.17
CC_AMT_DRAWINGS_CURRENT_MIN	0.0	0.0	(Credit Card Balance) MIN, Amount drawing during the month of the previous credit	0.0	45000.0	145.89	-519.57	223554.64	128.88
CC_AMT_DRAWINGS_CURRENT_MAX	0.0	0.0	(Credit Card Balance) MAX, Amount drawing during the month of the previous credit	0.0	765000.0	38223.42	0.0	1381595.04	26351.04
CC_AMT_DRAWINGS_CURRENT_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Amount drawing during the month of the previous credit	0.0	226970.71	5947.89	0.0	603679.9	3498.0
CC_AMT_DRAWINGS_CURRENT_VAR	0.0	0.0	(Credit Card Balance) Amount drawing during the month of the previous credit	0.0	53164321709.56	710543750.65	0.0	364500000000.0	475488595.02
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN	0.0	0.0	(Credit Card Balance) MIN, Amount of other drawings during the month of the previous credit	0.0	0.0	0.0	0.0	0.0	0.0
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX	0.0	0.0	(Credit Card Balance) MAX, Amount of other drawings during the month of the previous credit	0.0	449898.75	3984.24	0.0	718848.0	1592.3
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Amount of other drawings during the month of the previous credit	0.0	67493.25	302.41	0.0	71884.8	100.23
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM	0.0	0.0	(Credit Card Balance) SUM, Amount of other drawings during the month of the previous credit	0.0	585000.0	5055.7	0.0	1318500.0	1980.34
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Credit amount of the loan	0.0	900000.0	65899.48	0.0	900000.0	56634.94
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX	0.0	0.0	(Credit Card Balance) MAX, Credit amount of the loan	0.0	900000.0	80620.53	0.0	900000.0	68198.47
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN	0.0	0.0	(Credit Card Balance) MIN, Credit amount of the loan	0.0	900000.0	47928.45	0.0	900000.0	40179.73
CC_MONTHS_BALANCE_MAX	0.0	0.0	(Credit Card Balance) MAX, Month of balance relative to application date (-1 means the freshest balance date)	-4.0	0.0	-0.44	-4.0	0.0	-0.42
REG_REGION_NOT_WORK_REGION	0.0	0.0	(Application) Flag if client's permanent address does not match work address (1=different, 0=same, at region level)	0.0	1.0	0.06	0.0	1.0	0.05
REG_REGION_NOT_LIVE_REGION	0.0	0.0	(Application) Flag if client's permanent address does not match contact address (1=different, 0=same, at region level)	0.0	1.0	0.02	0.0	1.0	0.02
REGION_RATING_CLIENT_W_CITY	0.0	0.0	(Application) Our rating of the region where client lives (1,2,3)	1.0	3.0	2.14	1.0	3.0	2.02
PREV_NAME_PORTFOLIO_XNA_MEAN	0.0	0.0	(Previous Application) MEAN, Was the previous application for CASH, POS, CAR, ï¿½	0.0	1.0	0.16	0.0	1.0	0.14
CNT_FAM_MEMBERS	0.0	0.0	(Application) How many family members does client have	1.0	7.0	2.23	1.0	10.0	2.16
CC_MONTHS_BALANCE_MIN	0.0	0.0	(Credit Card Balance) MIN, Month of balance relative to application date (-1 means the freshest balance date)	-96.0	0.0	-9.73	-96.0	0.0	-10.61
CC_MONTHS_BALANCE_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Month of balance relative to application date (-1 means the freshest balance date)	-50.0	0.0	-5.08	-50.0	0.0	-5.51
CC_AMT_BALANCE_VAR	0.0	0.0	(Credit Card Balance) Balance during the month of previous credit	0.0	139496753285.34	2504951134.71	0.0	185144180775.08	1485061514.25
CC_MONTHS_BALANCE_SUM	0.0	0.0	(Credit Card Balance) SUM, Month of balance relative to application date (-1 means the freshest balance date)	-4692.0	0.0	-306.04	-4803.0	0.0	-367.17
CC_MONTHS_BALANCE_VAR	0.0	0.0	(Credit Card Balance) Month of balance relative to application date (-1 means the freshest balance date)	0.0	854.94	50.27	0.0	864.89	60.39
CC_AMT_BALANCE_MIN	0.0	0.0	(Credit Card Balance) MIN, Balance during the month of previous credit	-463.5	365642.46	6280.07	-69676.56	734775.34	2609.75
FLAG_EMAIL	0.0	0.0	(Application) Did client provide email (1=YES, 0=NO)	0.0	1.0	0.06	0.0	1.0	0.05
CC_AMT_BALANCE_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Balance during the month of previous credit	-51.5	765834.51	33722.45	-5.62	834423.34	17941.6
CC_AMT_BALANCE_SUM	0.0	0.0	(Credit Card Balance) SUM, Balance during the month of previous credit	-2317.5	18639385.56	763285.81	-225.0	18591154.34	581618.63
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR	0.0	0.0	(Credit Card Balance) Amount of other drawings during the month of the previous credit	0.0	11243571428.57	55839410.88	0.0	51674244710.4	23709304.88
CC_AMT_DRAWINGS_POS_CURRENT_MIN	0.0	0.0	(Credit Card Balance) MIN, Amount drawing or buying goods during the month of the previous credit	0.0	27353.74	105.93	0.0	223554.64	95.17
CC_AMT_DRAWINGS_POS_CURRENT_MAX	0.0	0.0	(Credit Card Balance) MAX, Amount drawing or buying goods during the month of the previous credit	0.0	449667.5	11360.65	0.0	1381595.04	8013.84
CC_AMT_RECIVABLE_SUM	0.0	0.0	(Credit Card Balance) SUM, Amount receivable on the previous credit	-5008.5	18635358.51	759183.39	-27057.6	18593179.34	579614.24
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Amount receivable for principal on the previous credit	-111.3	747702.07	32406.71	-5.62	810777.9	17267.89
CC_AMT_RECEIVABLE_PRINCIPAL_SUM	0.0	0.0	(Credit Card Balance) SUM, Amount receivable for principal on the previous credit	-5008.5	17949629.48	733585.15	-225.0	17941015.76	558274.38
CC_AMT_RECEIVABLE_PRINCIPAL_VAR	0.0	0.0	(Credit Card Balance) Amount receivable for principal on the previous credit	0.0	133741252378.27	2333303858.08	0.0	176970507278.03	1387283884.82
CC_AMT_RECIVABLE_MIN	0.0	0.0	(Credit Card Balance) MIN, Amount receivable on the previous credit	-12140.01	356223.96	6078.97	-71791.56	734775.34	2499.57
CC_AMT_RECIVABLE_MAX	0.0	0.0	(Credit Card Balance) MAX, Amount receivable on the previous credit	0.0	923805.14	58919.36	0.0	939460.1	37538.7
